postalCode,name,address,city,latitude,longitude,number of restaurant,min_distance,max_distance,avg_distance,name_min_restaurant,latitude_min_restaurant,longitude_min_restaurant,pizza,Papa John's Pizza,Population (Personssort column),Households (Householdssort column),Housing Units (Housing unitssort column),Families (Familiessort column),Male Population (Personssort column),Female Population (Personssort column),Hispanic/Latino Population (Personssort column),White Population (Personssort column),Black/African American Population (Personssort column),American Indian/Alaskan Native Population (Personssort column),Asian Population (Personssort column),Native Hawaiian/Pacific Islander Population (Personssort column),Population Age 5+: Speak Only English at Home (Personssort column),Population Age 5+: Speak Spanish at Home (Personssort column),Population Age 5+: Speak Asian/Pacific Islander Language at Home (Personssort column),Population Age 5+: Speak Indo-European Language at Home (Personssort column),Population Age 5+: Speak Other Language at Home (Personssort column),Population Age 15+: Never Married (Personssort column),"Population Age 15+: Married, Spouse Present (Personssort column)","Population Age 15+: Married, Spouse Absent (Personssort column)",Population Age 15+: Divorced (Personssort column),Population Age 15+: Widowed (Personssort column),Households: 1-Person Household (Householdssort column),Households: 2-Person Household (Householdssort column),Households: 3-Person Household (Householdssort column),Households: 4-Person Household (Householdssort column),Households: 5-Person Household (Householdssort column),Households: 6-Person Household (Householdssort column),Households: 7+ Person Household (Householdssort column),"Household Income: < $15,000 (Householdssort column)","Household Income: $15,000 - $24,999 (Householdssort column)","Household Income: $25,000 - $34,999 (Householdssort column)","Household Income: $35,000 - $49,999 (Householdssort column)","Household Income: $50,000 - $74,999 (Householdssort column)","Household Income: $75,000 - $99,999 (Householdssort column)","Household Income: $100,000 - $124,999 (Householdssort column)","Household Income: $125,000 - $149,999 (Householdssort column)","Household Income: $150,000 - $199,999 (Householdssort column)","Household Income: $200,000 - $249,999 (Householdssort column)","Household Income: $250,000 - $499,999 (Householdssort column)","Household Income: $500,000+ (Householdssort column)",Population Age 25+: Bachelor's Degree (Personssort column),Population Age 25+: Master's Degree (Personssort column),Population Age 25+: Doctorate Degree (Personssort column),Employed Civilian 16+ by Occupation: Architect/Engineer (Personssort column),Employed Civilian 16+ by Occupation: Arts/Entertain/Sports (Personssort column),Employed Civilian 16+ by Occupation: Building Grounds Maint (Personssort column),Employed Civilian 16+ by Occupation: Business/Financial Ops (Personssort column),Employed Civilian 16+ by Occupation: Community/Soc Svcs (Personssort column),Employed Civilian 16+ by Occupation: Computer/Mathematical (Personssort column),Employed Civilian 16+ by Occupation: Construction/Extraction (Personssort column),Employed Civilian 16+ by Occupation: Edu/Training/Library (Personssort column),Employed Civilian 16+ by Occupation: Farm/Fish/Forestry (Personssort column),Employed Civilian 16+ by Occupation: Food Prep/Serving (Personssort column),Employed Civilian 16+ by Occupation: Health Practitioner/Tec (Personssort column),Employed Civilian 16+ by Occupation: Healthcare Support (Personssort column),Employed Civilian 16+ by Occupation: Maintenance Repair (Personssort column),Employed Civilian 16+ by Occupation: Legal (Personssort column),Employed Civilian 16+ by Occupation: Life/Phys/Soc Science (Personssort column),Employed Civilian 16+ by Occupation: Management (Personssort column),Employed Civilian 16+ by Occupation: Office/Admin Support (Personssort column),Employed Civilian 16+ by Occupation: Production (Personssort column),Employed Civilian 16+ by Occupation: Protective Svcs (Personssort column),Employed Civilian 16+ by Occupation: Sales/Related (Personssort column),Employed Civilian 16+ by Occupation: Personal Care/Svc (Personssort column),Employed Civilian 16+ by Occupation: Transportation/Moving (Personssort column),Employed Civilian 16+ by Occupation Group: White Collar (Personssort column),Employed Civilian 16+ by Occupation Group: Blue Collar (Personssort column),Employed Civilian 16+ by Occupation Group: Service and Farm (Personssort column),Population: Age 0-17 (Personssort column),Population: Age 18-24 (Personssort column),Population: Age 25-44 (Personssort column),Population: Age 45-64 (Personssort column),Population: Age 65 + (Personssort column),Male Population: Age 0-17 (Personssort column),Male Population: Age 18-24 (Personssort column),Male Population: Age 25-44 (Personssort column),Male Population: Age 45-64 (Personssort column),Male Population: Age 65 + (Personssort column),Female Population: Age 0-17 (Personssort column),Female Population: Age 18-24 (Personssort column),Female Population: Age 25-44 (Personssort column),Female Population: Age 45-64 (Personssort column),Female Population: Age 65 + (Personssort column),Population Age 25+: High School Graduate or less (Personssort column),Population Age 25+: Associate or less (Personssort column),review,review_count,postalCode
33147,Subway,3200 NW 79th St,Miami,25.84366,-80.25123,31,0.19497015972114543,3.7910745547414226,1.50497540620821,Subway,25.8427,-80.2496,False,False,49266.0,15370.0,16817.0,11241.0,24212.0,25054.0,26146.0,21320.0,23292.0,93.0,118.0,13.0,22979.0,19588.0,226.0,2788.0,127.0,18954.0,9028.0,3319.0,5791.0,2189.0,3333.0,3516.0,2813.0,2302.0,1528.0,888.0,990.0,3003.0,2058.0,2026.0,2627.0,2537.0,1469.0,689.0,397.0,368.0,122.0,48.0,26.0,2277.0,993.0,68.0,138.0,86.0,1844.0,510.0,342.0,76.0,1630.0,589.0,26.0,1542.0,654.0,738.0,598.0,28.0,4.0,415.0,2242.0,1055.0,1209.0,2220.0,543.0,2929.0,7304.0,6212.0,5902.0,11943.0,4143.0,13468.0,11978.0,7734.0,6139.0,2088.0,6825.0,5809.0,3351.0,5804.0,2055.0,6643.0,6169.0,4383.0,32635.0,7380.0,0.0,0,33147
33147,Subway,2525 NW 62nd St Ste 1312,Miami,25.83127,-80.23935,31,0.6956350425445541,4.390648925941912,1.9056137694119892,Wings On Fire,25.8345,-80.2334,False,False,49266.0,15370.0,16817.0,11241.0,24212.0,25054.0,26146.0,21320.0,23292.0,93.0,118.0,13.0,22979.0,19588.0,226.0,2788.0,127.0,18954.0,9028.0,3319.0,5791.0,2189.0,3333.0,3516.0,2813.0,2302.0,1528.0,888.0,990.0,3003.0,2058.0,2026.0,2627.0,2537.0,1469.0,689.0,397.0,368.0,122.0,48.0,26.0,2277.0,993.0,68.0,138.0,86.0,1844.0,510.0,342.0,76.0,1630.0,589.0,26.0,1542.0,654.0,738.0,598.0,28.0,4.0,415.0,2242.0,1055.0,1209.0,2220.0,543.0,2929.0,7304.0,6212.0,5902.0,11943.0,4143.0,13468.0,11978.0,7734.0,6139.0,2088.0,6825.0,5809.0,3351.0,5804.0,2055.0,6643.0,6169.0,4383.0,32635.0,7380.0,0.0,0,33147
33147,Taco Bell,7900 NW 27th Ave,Miami,25.8464,-80.244,31,0.20022373895571716,3.0960844954954214,0.9836096031269531,Chef Yank,25.84814,-80.24346,False,False,49266.0,15370.0,16817.0,11241.0,24212.0,25054.0,26146.0,21320.0,23292.0,93.0,118.0,13.0,22979.0,19588.0,226.0,2788.0,127.0,18954.0,9028.0,3319.0,5791.0,2189.0,3333.0,3516.0,2813.0,2302.0,1528.0,888.0,990.0,3003.0,2058.0,2026.0,2627.0,2537.0,1469.0,689.0,397.0,368.0,122.0,48.0,26.0,2277.0,993.0,68.0,138.0,86.0,1844.0,510.0,342.0,76.0,1630.0,589.0,26.0,1542.0,654.0,738.0,598.0,28.0,4.0,415.0,2242.0,1055.0,1209.0,2220.0,543.0,2929.0,7304.0,6212.0,5902.0,11943.0,4143.0,13468.0,11978.0,7734.0,6139.0,2088.0,6825.0,5809.0,3351.0,5804.0,2055.0,6643.0,6169.0,4383.0,32635.0,7380.0,0.0,0,33147
33147,Taco Bell,7900 NW 27th Ave,Miami,25.84814,-80.24346,31,0.168482068433496,2.909452203370644,0.9578634189109815,McDonald's,25.847602,-80.241888,False,False,49266.0,15370.0,16817.0,11241.0,24212.0,25054.0,26146.0,21320.0,23292.0,93.0,118.0,13.0,22979.0,19588.0,226.0,2788.0,127.0,18954.0,9028.0,3319.0,5791.0,2189.0,3333.0,3516.0,2813.0,2302.0,1528.0,888.0,990.0,3003.0,2058.0,2026.0,2627.0,2537.0,1469.0,689.0,397.0,368.0,122.0,48.0,26.0,2277.0,993.0,68.0,138.0,86.0,1844.0,510.0,342.0,76.0,1630.0,589.0,26.0,1542.0,654.0,738.0,598.0,28.0,4.0,415.0,2242.0,1055.0,1209.0,2220.0,543.0,2929.0,7304.0,6212.0,5902.0,11943.0,4143.0,13468.0,11978.0,7734.0,6139.0,2088.0,6825.0,5809.0,3351.0,5804.0,2055.0,6643.0,6169.0,4383.0,32635.0,7380.0,0.0,0,33147
33147,Wendy's,8295 NW 27th Ave,Miami,25.84942,-80.24138,31,0.06073807267002675,2.6710055660256424,0.9649654720425559,Pollo Tropical,25.84919,-80.24193,False,False,49266.0,15370.0,16817.0,11241.0,24212.0,25054.0,26146.0,21320.0,23292.0,93.0,118.0,13.0,22979.0,19588.0,226.0,2788.0,127.0,18954.0,9028.0,3319.0,5791.0,2189.0,3333.0,3516.0,2813.0,2302.0,1528.0,888.0,990.0,3003.0,2058.0,2026.0,2627.0,2537.0,1469.0,689.0,397.0,368.0,122.0,48.0,26.0,2277.0,993.0,68.0,138.0,86.0,1844.0,510.0,342.0,76.0,1630.0,589.0,26.0,1542.0,654.0,738.0,598.0,28.0,4.0,415.0,2242.0,1055.0,1209.0,2220.0,543.0,2929.0,7304.0,6212.0,5902.0,11943.0,4143.0,13468.0,11978.0,7734.0,6139.0,2088.0,6825.0,5809.0,3351.0,5804.0,2055.0,6643.0,6169.0,4383.0,32635.0,7380.0,0.0,0,33147
33147,Wings On Fire,6580 NW 22nd Ave,Miami,25.8345,-80.2334,31,0.6956350425445541,3.891959639777907,1.689685132154741,Subway,25.83127,-80.23935,False,False,49266.0,15370.0,16817.0,11241.0,24212.0,25054.0,26146.0,21320.0,23292.0,93.0,118.0,13.0,22979.0,19588.0,226.0,2788.0,127.0,18954.0,9028.0,3319.0,5791.0,2189.0,3333.0,3516.0,2813.0,2302.0,1528.0,888.0,990.0,3003.0,2058.0,2026.0,2627.0,2537.0,1469.0,689.0,397.0,368.0,122.0,48.0,26.0,2277.0,993.0,68.0,138.0,86.0,1844.0,510.0,342.0,76.0,1630.0,589.0,26.0,1542.0,654.0,738.0,598.0,28.0,4.0,415.0,2242.0,1055.0,1209.0,2220.0,543.0,2929.0,7304.0,6212.0,5902.0,11943.0,4143.0,13468.0,11978.0,7734.0,6139.0,2088.0,6825.0,5809.0,3351.0,5804.0,2055.0,6643.0,6169.0,4383.0,32635.0,7380.0,0.0,0,33147
33147,Worlds Famous Souseman Barbque,8255 NW 22nd Ave,Miami,25.849735,-80.233425,31,0.3522570272013402,2.2627973009677653,1.1485259330033515,Church's Chicken,25.84667,-80.23249,False,False,49266.0,15370.0,16817.0,11241.0,24212.0,25054.0,26146.0,21320.0,23292.0,93.0,118.0,13.0,22979.0,19588.0,226.0,2788.0,127.0,18954.0,9028.0,3319.0,5791.0,2189.0,3333.0,3516.0,2813.0,2302.0,1528.0,888.0,990.0,3003.0,2058.0,2026.0,2627.0,2537.0,1469.0,689.0,397.0,368.0,122.0,48.0,26.0,2277.0,993.0,68.0,138.0,86.0,1844.0,510.0,342.0,76.0,1630.0,589.0,26.0,1542.0,654.0,738.0,598.0,28.0,4.0,415.0,2242.0,1055.0,1209.0,2220.0,543.0,2929.0,7304.0,6212.0,5902.0,11943.0,4143.0,13468.0,11978.0,7734.0,6139.0,2088.0,6825.0,5809.0,3351.0,5804.0,2055.0,6643.0,6169.0,4383.0,32635.0,7380.0,0.0,0,33147
33150,Burger King,8995 NW 7th Ave,Miami,25.85653,-80.20892,20,0.3755972126776734,2.8328208751002095,1.4973769924726652,Burgers with Attitude,25.85314,-80.20897,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Burgers with Attitude,8429 NW 7th Ave,Miami,25.85314,-80.20897,20,0.3755972126776734,2.469671357440223,1.4272293934838856,Burger King,25.85653,-80.20892,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Checkers,8080 NW 7th Ave,Miami,25.84861,-80.20955,20,0.013176948096881505,2.668215454600536,1.4228144726967384,Checkers,25.8485,-80.2096,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Checkers,8080 NW 7th Ave 80 and 7th Ave,Miami,25.8485,-80.2096,20,0.013176948096881505,2.6803894763289344,1.424767609808295,Checkers,25.84861,-80.20955,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Dunkin,1190 NW 62nd St,Miami,25.83178,-80.21602,20,0.7840419938347297,4.577605955467992,2.2944278030439493,Subway,25.83258,-80.20825,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,La Famille Restaurant,8267 N Miami Ave,Miami,25.85094,-80.19673,20,1.250945064567128,2.8714896921290083,1.9108955461076504,Burgers with Attitude,25.85314,-80.20897,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,McDonald's,599 NW 62nd St,Miami,25.83277,-80.20668,20,0.05551690749770331,4.432989885763251,2.019503285556561,McDonald's,25.832284,-80.206815,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,McDonald's,9250 NW 7th Ave,Miami,25.86029,-80.21051,20,0.37000476247237196,3.206434318175598,1.6454667397444536,Subway,25.8602,-80.2142,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,McDonald's,598 NW 62nd St,Miami,25.832284,-80.206815,20,0.05551690749770331,4.485837412677147,2.0524520578795054,McDonald's,25.83277,-80.20668,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Subway,"10645 NW 7th Avenue, Bay #109",Miami,25.8726943,-80.2096408,20,0.01698478439203388,4.577605955467992,2.5731864023329916,Subway,25.87257,-80.20974,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Subway,1100 NW 95 Street North Shore Medical Center,Miami,25.8602,-80.2142,20,0.1580128244922039,3.180067756987394,1.6996870582381198,Subway,25.86154,-80.21474,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Subway,6265 NW 7th Ave,Miami,25.83258,-80.20825,20,0.07411242753733943,4.446278700070862,2.0223102025588218,Wingstop,25.83282,-80.20756,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Subway,10645 NW 7th Ave,Miami,25.87257,-80.20974,20,0.01698478439203388,4.562588066931539,2.561417133929915,Subway,25.8726943,-80.2096408,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Subway,1100 NW 95th St,Miami,25.86154,-80.21474,20,0.1580128244922039,3.337092350592914,1.7889941367414899,Subway,25.8602,-80.2142,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33150,Wingstop,651 Nw 62nd St,Miami,25.83282,-80.20756,20,0.07411242753733943,4.422425562533087,2.003240927325609,Subway,25.83258,-80.20825,False,False,29748.0,9770.0,10889.0,6674.0,14329.0,15419.0,9205.0,6836.0,19821.0,117.0,114.0,3.0,11614.0,6660.0,84.0,9113.0,62.0,11131.0,5674.0,2483.0,2716.0,1320.0,2560.0,2216.0,1751.0,1288.0,896.0,549.0,510.0,2022.0,1366.0,1191.0,1439.0,1490.0,993.0,501.0,273.0,246.0,111.0,101.0,37.0,1973.0,855.0,71.0,47.0,134.0,1134.0,171.0,243.0,42.0,887.0,371.0,71.0,1309.0,514.0,562.0,353.0,56.0,12.0,522.0,1200.0,463.0,707.0,1267.0,331.0,1631.0,4579.0,3334.0,4114.0,7665.0,2606.0,8160.0,6613.0,4704.0,3917.0,1263.0,3999.0,3135.0,2015.0,3748.0,1343.0,4161.0,3478.0,2689.0,16984.0,4989.0,0.0,0,33150
33157,AJA Food Truck,18398 S Dixie Hwy,Miami,25.59962,-80.35368,40,0.06170030535078285,4.170755754601106,2.073128304139863,Burger King,25.60014,-80.3539,False,False,66740.0,21960.0,23665.0,16945.0,32145.0,34595.0,38559.0,46207.0,14428.0,150.0,1918.0,12.0,27453.0,32216.0,1027.0,1940.0,291.0,19591.0,23280.0,3371.0,5984.0,2897.0,4070.0,5809.0,4433.0,3919.0,2138.0,908.0,683.0,1935.0,1632.0,1633.0,2537.0,3355.0,2673.0,2057.0,1589.0,1729.0,1005.0,1083.0,732.0,9454.0,3541.0,606.0,265.0,494.0,1824.0,1743.0,525.0,601.0,1694.0,1975.0,88.0,1632.0,1572.0,1173.0,1004.0,692.0,199.0,3205.0,4016.0,869.0,1103.0,4400.0,1033.0,2354.0,19687.0,5921.0,6853.0,14116.0,5828.0,17087.0,18263.0,11446.0,7138.0,2950.0,8589.0,8585.0,4883.0,6978.0,2878.0,8498.0,9678.0,6563.0,27823.0,12653.0,0.0,0,33157
33157,Bowl Le Chinese Restaurant,18900 Sw 114th Ave,Miami,25.5913,-80.37719,40,0.1607604785148593,5.466720011868075,2.9523111562978435,Burger King,25.59229,-80.37836,False,False,66740.0,21960.0,23665.0,16945.0,32145.0,34595.0,38559.0,46207.0,14428.0,150.0,1918.0,12.0,27453.0,32216.0,1027.0,1940.0,291.0,19591.0,23280.0,3371.0,5984.0,2897.0,4070.0,5809.0,4433.0,3919.0,2138.0,908.0,683.0,1935.0,1632.0,1633.0,2537.0,3355.0,2673.0,2057.0,1589.0,1729.0,1005.0,1083.0,732.0,9454.0,3541.0,606.0,265.0,494.0,1824.0,1743.0,525.0,601.0,1694.0,1975.0,88.0,1632.0,1572.0,1173.0,1004.0,692.0,199.0,3205.0,4016.0,869.0,1103.0,4400.0,1033.0,2354.0,19687.0,5921.0,6853.0,14116.0,5828.0,17087.0,18263.0,11446.0,7138.0,2950.0,8589.0,8585.0,4883.0,6978.0,2878.0,8498.0,9678.0,6563.0,27823.0,12653.0,0.0,0,33157
