postalCode,name,address,city,latitude,longitude,number of restaurant,min_distance,max_distance,avg_distance,name_min_restaurant,latitude_min_restaurant,longitude_min_restaurant,pizza,Papa John's Pizza,Population (Personssort column),Households (Householdssort column),Housing Units (Housing unitssort column),Families (Familiessort column),Male Population (Personssort column),Female Population (Personssort column),Hispanic/Latino Population (Personssort column),White Population (Personssort column),Black/African American Population (Personssort column),American Indian/Alaskan Native Population (Personssort column),Asian Population (Personssort column),Native Hawaiian/Pacific Islander Population (Personssort column),Population Age 5+: Speak Only English at Home (Personssort column),Population Age 5+: Speak Spanish at Home (Personssort column),Population Age 5+: Speak Asian/Pacific Islander Language at Home (Personssort column),Population Age 5+: Speak Indo-European Language at Home (Personssort column),Population Age 5+: Speak Other Language at Home (Personssort column),Population Age 15+: Never Married (Personssort column),"Population Age 15+: Married, Spouse Present (Personssort column)","Population Age 15+: Married, Spouse Absent (Personssort column)",Population Age 15+: Divorced (Personssort column),Population Age 15+: Widowed (Personssort column),Households: 1-Person Household (Householdssort column),Households: 2-Person Household (Householdssort column),Households: 3-Person Household (Householdssort column),Households: 4-Person Household (Householdssort column),Households: 5-Person Household (Householdssort column),Households: 6-Person Household (Householdssort column),Households: 7+ Person Household (Householdssort column),"Household Income: < $15,000 (Householdssort column)","Household Income: $15,000 - $24,999 (Householdssort column)","Household Income: $25,000 - $34,999 (Householdssort column)","Household Income: $35,000 - $49,999 (Householdssort column)","Household Income: $50,000 - $74,999 (Householdssort column)","Household Income: $75,000 - $99,999 (Householdssort column)","Household Income: $100,000 - $124,999 (Householdssort column)","Household Income: $125,000 - $149,999 (Householdssort column)","Household Income: $150,000 - $199,999 (Householdssort column)","Household Income: $200,000 - $249,999 (Householdssort column)","Household Income: $250,000 - $499,999 (Householdssort column)","Household Income: $500,000+ (Householdssort column)",Population Age 25+: Bachelor's Degree (Personssort column),Population Age 25+: Master's Degree (Personssort column),Population Age 25+: Doctorate Degree (Personssort column),Employed Civilian 16+ by Occupation: Architect/Engineer (Personssort column),Employed Civilian 16+ by Occupation: Arts/Entertain/Sports (Personssort column),Employed Civilian 16+ by Occupation: Building Grounds Maint (Personssort column),Employed Civilian 16+ by Occupation: Business/Financial Ops (Personssort column),Employed Civilian 16+ by Occupation: Community/Soc Svcs (Personssort column),Employed Civilian 16+ by Occupation: Computer/Mathematical (Personssort column),Employed Civilian 16+ by Occupation: Construction/Extraction (Personssort column),Employed Civilian 16+ by Occupation: Edu/Training/Library (Personssort column),Employed Civilian 16+ by Occupation: Farm/Fish/Forestry (Personssort column),Employed Civilian 16+ by Occupation: Food Prep/Serving (Personssort column),Employed Civilian 16+ by Occupation: Health Practitioner/Tec (Personssort column),Employed Civilian 16+ by Occupation: Healthcare Support (Personssort column),Employed Civilian 16+ by Occupation: Maintenance Repair (Personssort column),Employed Civilian 16+ by Occupation: Legal (Personssort column),Employed Civilian 16+ by Occupation: Life/Phys/Soc Science (Personssort column),Employed Civilian 16+ by Occupation: Management (Personssort column),Employed Civilian 16+ by Occupation: Office/Admin Support (Personssort column),Employed Civilian 16+ by Occupation: Production (Personssort column),Employed Civilian 16+ by Occupation: Protective Svcs (Personssort column),Employed Civilian 16+ by Occupation: Sales/Related (Personssort column),Employed Civilian 16+ by Occupation: Personal Care/Svc (Personssort column),Employed Civilian 16+ by Occupation: Transportation/Moving (Personssort column),Employed Civilian 16+ by Occupation Group: White Collar (Personssort column),Employed Civilian 16+ by Occupation Group: Blue Collar (Personssort column),Employed Civilian 16+ by Occupation Group: Service and Farm (Personssort column),Population: Age 0-17 (Personssort column),Population: Age 18-24 (Personssort column),Population: Age 25-44 (Personssort column),Population: Age 45-64 (Personssort column),Population: Age 65 + (Personssort column),Male Population: Age 0-17 (Personssort column),Male Population: Age 18-24 (Personssort column),Male Population: Age 25-44 (Personssort column),Male Population: Age 45-64 (Personssort column),Male Population: Age 65 + (Personssort column),Female Population: Age 0-17 (Personssort column),Female Population: Age 18-24 (Personssort column),Female Population: Age 25-44 (Personssort column),Female Population: Age 45-64 (Personssort column),Female Population: Age 65 + (Personssort column),Population Age 25+: High School Graduate or less (Personssort column),Population Age 25+: Associate or less (Personssort column),review
33133,McDonald's,3200 S Dixie Hwy,Miami,25.73652,-80.24626,20,0.0652586257732908,1.3089316701948257,0.7293063967884132,Taco Bell,25.7365,-80.24561,0,0,33571.0,14970.0,17174.0,8297.0,16342.0,17229.0,19433.0,28124.0,3257.0,36.0,510.0,21.0,12026.0,17380.0,204.0,2070.0,216.0,8564.0,12440.0,1437.0,3956.0,1841.0,5216.0,5002.0,2300.0,1501.0,605.0,231.0,115.0,1409.0,913.0,1019.0,1265.0,1818.0,1431.0,1182.0,1073.0,1240.0,895.0,1395.0,1330.0,7140.0,3914.0,614.0,319.0,543.0,584.0,1081.0,340.0,296.0,552.0,990.0,34.0,832.0,995.0,254.0,260.0,821.0,247.0,3225.0,1549.0,209.0,310.0,2051.0,551.0,853.0,12457.0,1874.0,2565.0,6344.0,1950.0,8845.0,9574.0,6858.0,3272.0,987.0,4445.0,4672.0,2966.0,3072.0,963.0,4400.0,4902.0,3892.0,8910.0,6846.0,4.0
33133,Papa John's Pizza,3201 Grand Ave,Miami,25.72824,-80.24574,20,0.1737273788030177,1.739735448281211,0.8647580771312542,Subway,25.7283,-80.24401,0,1,33571.0,14970.0,17174.0,8297.0,16342.0,17229.0,19433.0,28124.0,3257.0,36.0,510.0,21.0,12026.0,17380.0,204.0,2070.0,216.0,8564.0,12440.0,1437.0,3956.0,1841.0,5216.0,5002.0,2300.0,1501.0,605.0,231.0,115.0,1409.0,913.0,1019.0,1265.0,1818.0,1431.0,1182.0,1073.0,1240.0,895.0,1395.0,1330.0,7140.0,3914.0,614.0,319.0,543.0,584.0,1081.0,340.0,296.0,552.0,990.0,34.0,832.0,995.0,254.0,260.0,821.0,247.0,3225.0,1549.0,209.0,310.0,2051.0,551.0,853.0,12457.0,1874.0,2565.0,6344.0,1950.0,8845.0,9574.0,6858.0,3272.0,987.0,4445.0,4672.0,2966.0,3072.0,963.0,4400.0,4902.0,3892.0,8910.0,6846.0,3.1
33133,Subway,3129 Grand Ave,Miami,25.7284,-80.2439,20,0.0156387801352844,1.6450169580354324,0.8188116832432861,Subway,25.7283,-80.24401,0,0,33571.0,14970.0,17174.0,8297.0,16342.0,17229.0,19433.0,28124.0,3257.0,36.0,510.0,21.0,12026.0,17380.0,204.0,2070.0,216.0,8564.0,12440.0,1437.0,3956.0,1841.0,5216.0,5002.0,2300.0,1501.0,605.0,231.0,115.0,1409.0,913.0,1019.0,1265.0,1818.0,1431.0,1182.0,1073.0,1240.0,895.0,1395.0,1330.0,7140.0,3914.0,614.0,319.0,543.0,584.0,1081.0,340.0,296.0,552.0,990.0,34.0,832.0,995.0,254.0,260.0,821.0,247.0,3225.0,1549.0,209.0,310.0,2051.0,551.0,853.0,12457.0,1874.0,2565.0,6344.0,1950.0,8845.0,9574.0,6858.0,3272.0,987.0,4445.0,4672.0,2966.0,3072.0,963.0,4400.0,4902.0,3892.0,8910.0,6846.0,3.2
33133,Subway,3129 Grand Ave,Miami,25.7283,-80.24401,20,0.0156387801352844,1.659485237157844,0.8253881634650454,Subway,25.7284,-80.2439,0,0,33571.0,14970.0,17174.0,8297.0,16342.0,17229.0,19433.0,28124.0,3257.0,36.0,510.0,21.0,12026.0,17380.0,204.0,2070.0,216.0,8564.0,12440.0,1437.0,3956.0,1841.0,5216.0,5002.0,2300.0,1501.0,605.0,231.0,115.0,1409.0,913.0,1019.0,1265.0,1818.0,1431.0,1182.0,1073.0,1240.0,895.0,1395.0,1330.0,7140.0,3914.0,614.0,319.0,543.0,584.0,1081.0,340.0,296.0,552.0,990.0,34.0,832.0,995.0,254.0,260.0,821.0,247.0,3225.0,1549.0,209.0,310.0,2051.0,551.0,853.0,12457.0,1874.0,2565.0,6344.0,1950.0,8845.0,9574.0,6858.0,3272.0,987.0,4445.0,4672.0,2966.0,3072.0,963.0,4400.0,4902.0,3892.0,8910.0,6846.0,3.7
33133,Taco Bell,2935 Mcdonald St,Miami,25.7364727,-80.2455283,20,0.0087378832144662,1.2642727383681396,0.7133029316887574,Taco Bell,25.7365,-80.24561,0,0,33571.0,14970.0,17174.0,8297.0,16342.0,17229.0,19433.0,28124.0,3257.0,36.0,510.0,21.0,12026.0,17380.0,204.0,2070.0,216.0,8564.0,12440.0,1437.0,3956.0,1841.0,5216.0,5002.0,2300.0,1501.0,605.0,231.0,115.0,1409.0,913.0,1019.0,1265.0,1818.0,1431.0,1182.0,1073.0,1240.0,895.0,1395.0,1330.0,7140.0,3914.0,614.0,319.0,543.0,584.0,1081.0,340.0,296.0,552.0,990.0,34.0,832.0,995.0,254.0,260.0,821.0,247.0,3225.0,1549.0,209.0,310.0,2051.0,551.0,853.0,12457.0,1874.0,2565.0,6344.0,1950.0,8845.0,9574.0,6858.0,3272.0,987.0,4445.0,4672.0,2966.0,3072.0,963.0,4400.0,4902.0,3892.0,8910.0,6846.0,3.9
33133,Taco Bell,2935 McDonald St,Miami,25.7365,-80.24561,20,0.0087378832144662,1.2711889713410154,0.7148719787998687,Taco Bell,25.7364727,-80.2455283,0,0,33571.0,14970.0,17174.0,8297.0,16342.0,17229.0,19433.0,28124.0,3257.0,36.0,510.0,21.0,12026.0,17380.0,204.0,2070.0,216.0,8564.0,12440.0,1437.0,3956.0,1841.0,5216.0,5002.0,2300.0,1501.0,605.0,231.0,115.0,1409.0,913.0,1019.0,1265.0,1818.0,1431.0,1182.0,1073.0,1240.0,895.0,1395.0,1330.0,7140.0,3914.0,614.0,319.0,543.0,584.0,1081.0,340.0,296.0,552.0,990.0,34.0,832.0,995.0,254.0,260.0,821.0,247.0,3225.0,1549.0,209.0,310.0,2051.0,551.0,853.0,12457.0,1874.0,2565.0,6344.0,1950.0,8845.0,9574.0,6858.0,3272.0,987.0,4445.0,4672.0,2966.0,3072.0,963.0,4400.0,4902.0,3892.0,8910.0,6846.0,4.0
33133,Wendy's,3600 S. Dixie Hwy,Miami,25.7338582,-80.2521041,20,0.0209104893167568,1.716666081862756,0.972579273787645,Wendy's,25.73367,-80.25212,0,0,33571.0,14970.0,17174.0,8297.0,16342.0,17229.0,19433.0,28124.0,3257.0,36.0,510.0,21.0,12026.0,17380.0,204.0,2070.0,216.0,8564.0,12440.0,1437.0,3956.0,1841.0,5216.0,5002.0,2300.0,1501.0,605.0,231.0,115.0,1409.0,913.0,1019.0,1265.0,1818.0,1431.0,1182.0,1073.0,1240.0,895.0,1395.0,1330.0,7140.0,3914.0,614.0,319.0,543.0,584.0,1081.0,340.0,296.0,552.0,990.0,34.0,832.0,995.0,254.0,260.0,821.0,247.0,3225.0,1549.0,209.0,310.0,2051.0,551.0,853.0,12457.0,1874.0,2565.0,6344.0,1950.0,8845.0,9574.0,6858.0,3272.0,987.0,4445.0,4672.0,2966.0,3072.0,963.0,4400.0,4902.0,3892.0,8910.0,6846.0,3.7
33133,Wendy's,3600 S Dixie Hwy,Miami,25.73367,-80.25212,20,0.0209104893167568,1.7292146021039008,0.9752614297049882,Wendy's,25.7338582,-80.2521041,0,0,33571.0,14970.0,17174.0,8297.0,16342.0,17229.0,19433.0,28124.0,3257.0,36.0,510.0,21.0,12026.0,17380.0,204.0,2070.0,216.0,8564.0,12440.0,1437.0,3956.0,1841.0,5216.0,5002.0,2300.0,1501.0,605.0,231.0,115.0,1409.0,913.0,1019.0,1265.0,1818.0,1431.0,1182.0,1073.0,1240.0,895.0,1395.0,1330.0,7140.0,3914.0,614.0,319.0,543.0,584.0,1081.0,340.0,296.0,552.0,990.0,34.0,832.0,995.0,254.0,260.0,821.0,247.0,3225.0,1549.0,209.0,310.0,2051.0,551.0,853.0,12457.0,1874.0,2565.0,6344.0,1950.0,8845.0,9574.0,6858.0,3272.0,987.0,4445.0,4672.0,2966.0,3072.0,963.0,4400.0,4902.0,3892.0,8910.0,6846.0,3.6
33134,Gables Juice Bar and Power Protein Pizza,230 Almeria Ave,Miami,25.746939,-80.259222,8,0.356529940594399,2.8741563326845325,1.243391634084951,Giardino Gourmet Salads,25.750127,-80.258736,0,0,40250.0,16986.0,18906.0,10114.0,18911.0,21339.0,32632.0,37077.0,859.0,46.0,566.0,5.0,7362.0,29559.0,292.0,1204.0,71.0,9756.0,15322.0,2648.0,4431.0,2546.0,5355.0,5529.0,2870.0,1948.0,757.0,303.0,224.0,1513.0,1537.0,1204.0,1559.0,2321.0,2087.0,1405.0,1115.0,1579.0,961.0,1148.0,557.0,8209.0,4070.0,848.0,304.0,874.0,981.0,1461.0,305.0,341.0,1057.0,1345.0,28.0,991.0,1340.0,391.0,492.0,757.0,238.0,3051.0,2122.0,516.0,313.0,2627.0,531.0,1258.0,14765.0,3323.0,3235.0,6732.0,2450.0,9909.0,11954.0,9205.0,3427.0,1218.0,4794.0,5811.0,3661.0,3305.0,1232.0,5115.0,6143.0,5544.0,13047.0,8359.0,4.5
33134,McDonald's,4180 SW 9th St,Miami,25.76331,-80.26291,8,0.4285805834485213,1.8510051309601632,1.1098941662515245,Pizza Hut,25.7643,-80.25878,0,0,40250.0,16986.0,18906.0,10114.0,18911.0,21339.0,32632.0,37077.0,859.0,46.0,566.0,5.0,7362.0,29559.0,292.0,1204.0,71.0,9756.0,15322.0,2648.0,4431.0,2546.0,5355.0,5529.0,2870.0,1948.0,757.0,303.0,224.0,1513.0,1537.0,1204.0,1559.0,2321.0,2087.0,1405.0,1115.0,1579.0,961.0,1148.0,557.0,8209.0,4070.0,848.0,304.0,874.0,981.0,1461.0,305.0,341.0,1057.0,1345.0,28.0,991.0,1340.0,391.0,492.0,757.0,238.0,3051.0,2122.0,516.0,313.0,2627.0,531.0,1258.0,14765.0,3323.0,3235.0,6732.0,2450.0,9909.0,11954.0,9205.0,3427.0,1218.0,4794.0,5811.0,3661.0,3305.0,1232.0,5115.0,6143.0,5544.0,13047.0,8359.0,3.8
33134,Pizza Hut,3830 SW 8th St,Miami,25.7643,-80.25878,8,0.4285805834485213,1.923836667980929,1.1894292204255503,McDonald's,25.76331,-80.26291,0,0,40250.0,16986.0,18906.0,10114.0,18911.0,21339.0,32632.0,37077.0,859.0,46.0,566.0,5.0,7362.0,29559.0,292.0,1204.0,71.0,9756.0,15322.0,2648.0,4431.0,2546.0,5355.0,5529.0,2870.0,1948.0,757.0,303.0,224.0,1513.0,1537.0,1204.0,1559.0,2321.0,2087.0,1405.0,1115.0,1579.0,961.0,1148.0,557.0,8209.0,4070.0,848.0,304.0,874.0,981.0,1461.0,305.0,341.0,1057.0,1345.0,28.0,991.0,1340.0,391.0,492.0,757.0,238.0,3051.0,2122.0,516.0,313.0,2627.0,531.0,1258.0,14765.0,3323.0,3235.0,6732.0,2450.0,9909.0,11954.0,9205.0,3427.0,1218.0,4794.0,5811.0,3661.0,3305.0,1232.0,5115.0,6143.0,5544.0,13047.0,8359.0,4.6
33135,Burger King,1701 Sw 8th St,Miami,25.76592,-80.22329,29,0.1222634607932056,2.8204422658634325,0.9597353978710744,Exupery Burger Pizza,25.76533,-80.22432,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,3.7
33135,Burger King,2390 West Flagler St,Miami,25.77223,-80.23359,29,0.6996384765018312,1.9538316364885784,1.249954196390738,Tortilleria Y Fritanga Mondragon,25.77302,-80.22667,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,3.6
33135,Exupery Burger Pizza,1782 SW 8th St,Miami,25.76533,-80.22432,29,0.1222634607932056,2.715704191934748,0.9693021617644576,Burger King,25.76592,-80.22329,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,3.4
33135,KFC,2375 SW 8th St,Miami,25.76582,-80.23326,29,0.5301060047356713,1.8206205031333849,1.100604474425669,Asian Thai Kitchen 2,25.765625,-80.22798,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,3.9
33135,McDonald's,1400 Sw 8th St,Miami,25.76528,-80.21879,29,0.0973386437304489,3.270381798654685,1.137905489015487,Churromania,25.76601,-80.21825,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,3.6
33135,McDonald's,2940 Sw 8th St,Miami,25.76486,-80.241207,29,0.058778173594324,2.5422840167913643,1.4822798813983489,Casa Chan Restaurant ,25.76539,-80.24118,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,3.4
33135,McDonald's,2940 SW 8th St,Miami,25.76462,-80.24231,29,0.1137985356909947,2.6542723845001306,1.5646337780317745,McDonald's,25.76486,-80.241207,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,4.0
33135,Pizza Hut,1529 SW 8th St,Miami,25.76592,-80.22092,29,0.1033415763017712,3.058068117264797,1.011081753670973,Tutti Frutti,25.765675,-80.221914,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,4.6
33135,Subway,1575 SW 8th Street,Miami,25.76592,-80.22092,29,0.1033415763017712,3.058068117264797,1.011081753670973,Tutti Frutti,25.765675,-80.221914,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,3.3
33135,Subway,2962 SW 8th St,Miami,25.76462,-80.24231,29,0.1137985356909947,2.6542723845001306,1.5646337780317745,McDonald's,25.76486,-80.241207,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,3.7
33135,Taco Bell,2375 SW 8th Street,Miami,25.76582,-80.23326,29,0.5301060047356713,1.8206205031333849,1.100604474425669,Asian Thai Kitchen 2,25.765625,-80.22798,0,0,37875.0,14650.0,15803.0,9052.0,18803.0,19072.0,35940.0,33285.0,1488.0,86.0,263.0,3.0,2513.0,33269.0,164.0,120.0,5.0,12405.0,9894.0,2792.0,4274.0,2802.0,4343.0,4162.0,2650.0,1811.0,928.0,428.0,328.0,2721.0,2721.0,2196.0,2360.0,2071.0,1106.0,603.0,236.0,306.0,169.0,114.0,47.0,4003.0,970.0,125.0,75.0,256.0,2320.0,547.0,345.0,173.0,2613.0,446.0,127.0,1319.0,380.0,592.0,785.0,89.0,30.0,869.0,1387.0,521.0,389.0,1780.0,450.0,1719.0,6377.0,5638.0,5197.0,6799.0,2255.0,9676.0,10696.0,8449.0,3457.0,1152.0,5186.0,5494.0,3514.0,3342.0,1103.0,4490.0,5202.0,4935.0,26901.0,5204.0,4.0
33136,Au Bon Pain,1475 NW 12th Ave,Miami,25.78888,-80.21415,26,0.2026768916383323,1.9617446360448072,0.6539662109089516,Burger King,25.79056,-80.21495,0,0,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,4.3
33136,Burger King,1611 NW 12th Ave,Miami,25.79056,-80.21495,26,0.2026768916383323,2.105325011130476,0.6803784276770646,Au Bon Pain,25.78888,-80.21415,0,0,14729.0,5582.0,6667.0,2923.0,7137.0,7592.0,7002.0,6381.0,6575.0,105.0,202.0,9.0,6446.0,6234.0,35.0,860.0,45.0,5941.0,2512.0,1201.0,1359.0,685.0,2055.0,1511.0,856.0,574.0,300.0,168.0,118.0,1403.0,804.0,593.0,805.0,841.0,367.0,232.0,180.0,167.0,73.0,81.0,36.0,1372.0,519.0,78.0,57.0,149.0,699.0,270.0,69.0,134.0,666.0,160.0,11.0,714.0,249.0,127.0,183.0,62.0,54.0,513.0,649.0,125.0,125.0,576.0,193.0,726.0,2942.0,1700.0,1869.0,3563.0,1137.0,4334.0,3524.0,2171.0,1769.0,517.0,2163.0,1762.0,926.0,1794.0,620.0,2171.0,1762.0,1245.0,7927.0,2615.0,3.5
